Star Wars Episode I: Jedi Power Battles,N/A,20012002,Helixe,THQ,"NA, PAL"
"Star Wars: Episode II – Attack of the Clones NA, PAL• Star Wars: Episode II - Angriff der Klonkrieger DE• Star Wars: Episodio II - El Ataque de los Clones ES",No,2002,David A. Palmer Productions,THQ,"NA, PAL"
Star Wars: Episode III - Revenge of the Sith,Yes (VS),2005,Ubisoft,Ubisoft,"NA, PAL"
Star Wars: Flight of the Falcon,No,2003,Pocket Studios,THQ,"NA, PAL"
Star Wars Trilogy: Apprentice of the Force,Yes (COOP),2004,Ubisoft,Ubisoft,"NA, PAL"
Star X,N/A,2002,Graphic State,Bam Entertainment,"NA, PAL"
Starsky & Hutch,N/A,2003,Spellbound,Empire Interactive,"NA, PAL"
Steel Empire PAL• Koutetsu Teikoku from Hot-B JP,N/A,2005,Starfish,Zoo Digital Publishing,"JP, PAL"
Steven Gerrard's Total Soccer 2002 PAL• Alexander Zickler Total Soccer 2002 DE• Total Soccer Advance JP,N/A,20012002,Exient Entertainment,Ubisoft,"JP, PAL"
Strawberry Shortcake: Ice Cream Island Riding Camp PAL• Charlotte aux Fraises: Le Centre d'équitation du Pays de la Crème Glacée FR,Yes,2006,Gorilla Systems,The Game Factory,PAL
Strawberry Shortcake: Summertime Adventure,Yes,2004,Gorilla Systems,Majesco Entertainment,NA
Strawberry Shortcake: Sweet Dreams,Yes,2006,Gorilla Systems,Majesco Entertainment,NA
"Street Fighter Alpha 3 NA, PAL• Street Fighter Zero 3 Upper JP",Yes (VS),2002,Crawfish Interactive,Capcom,"NA, JP, PAL"
Street Jam Basketball,N/A,2004,Prograph,Destination Software,NA
Street Racing Syndicate,N/A,2005,Raylight Studios,Namco,"NA, PAL"
Strike Force Hydra,N/A,2003,Awesome Developments,Ignition Entertainment,"NA, PAL"
Stuart Little 2,N/A,2002,Creations,Activision,"NA, PAL"
Stuntman,N/A,2003,Velez & Dubail,Atari SA,"NA, PAL"
Sudoku Fever,N/A,2006,Global Star Software,Take-Two Interactive,"NA, PAL"
Sugar Sugar Rune: Heart Ga Ippai! Moegi Gakuen,N/A,2005,Open Sesame,Bandai,JP
The Suite Life of Zack & Cody: Tipton Caper,N/A,2006,Artificial Mind and Movement,Buena Vista Games,NA
"The Sum of All Fears NA, PAL• La Somme de Toutes les Peurs FR• Der Anschlag DE• The Sum of All Fears (Pánico Nuclear) ES• Al Vertice della Tensione ES",N/A,2002,Red Storm Entertainment,Ubisoft,"NA, PAL"
Summon Night: Swordcraft Story NA• Summon Night: Craft Sword Monogatari JP,Yes,2004 (JP)2006 (NA),Flight-Plan,Atlus,"NA, JP"
Summon Night: Swordcraft Story 2 NA• Summon Night: Craft Sword Monogatari 2 JP,No,2006,Flight-Plan,Atlus,"NA, JP"
Summon Night Craft Sword Monogatari: Hajimari no Ishi,Yes,2005,Flight-Plan,Banpresto,JP
Super Army War NA• Glory Days: The Essence of War PAL,No,2005,Capcom,Capcom,"NA, PAL"
Super Bubble Pop,N/A,2003,Runecraft,Jaleco Entertainment,"NA, PAL"
"Super Bust-A-Move NA, PAL• Super Puzzle Bobble Advance JP",N/A,2001,Taito Corporation,"Taito JPUbisoftNA,PAL","NA, JP, PAL"
Super Chinese 1+2 Advance,N/A,2004,Culture Brain,Culture Brain,JP
Super Collapse! II,N/A,2002,GameHouse,Majesco Entertainment,NA
"Super Dodge Ball Advance NA, PAL• Bakunetsu Dodgeball Fighters JP",N/A,2001,"Million Co., Ltd.",Atlus,"NA, JP, PAL"
Super Dropzone: Intergalactic Rescue Mission,N/A,2003 (PAL)2004 (NA),Pocket Studios,Ignition Entertainment,"NA, PAL"
Super Duper Sumos,N/A,2003,Handheld Games,Midway,NA
"Super Ghouls 'n Ghosts NA, PAL• Chou Makai-Mura R JP",No,2002,Affect,Capcom,"NA, JP, PAL"
Super Hornet F/A-18F,N/A,2004,UK Magic,Majesco Entertainment,NA
Super Mario Advance,Yes (SPM),2001,Nintendo,Nintendo,"NA, JP, PAL"
Super Mario Advance 2,Yes (SPM),2002,Nintendo,Nintendo,"NA, JP, PAL"
Super Mario Advance 3,Yes (SPM),2002,Nintendo,Nintendo,"NA, JP, PAL"
Super Mario Advance 4: Super Mario Bros. 3,Yes (SPM),2003,Nintendo,Nintendo,"NA, JP, PAL"
Super Monkey Ball Jr.,Yes,2002,Realism,THQ,"NA, PAL"
"Super Puzzle Fighter II NA, PAL• Super Puzzle Fighter II X JP",N/A,2003,Atomic Planet Entertainment,Capcom,"NA, PAL"
Super Real Mahjong Dousoukai,N/A,2004,AI,Rocket Company,JP
Super Robot Taisen: Original Generation,N/A,2002,Banpresto,Banpresto / Atlus,"NA, JP, PAL"
Super Robot Taisen: Original Generation 2,N/A,2005,Banpresto,Banpresto / Atlus,"NA, JP"
Super Robot Wars A,N/A,2001,Banpresto,Banpresto,JP
Super Robot Wars D,N/A,2003,Banpresto,Banpresto,JP
Super Robot Wars J,N/A,2005,Banpresto,Banpresto,JP
Super Robot Wars R,N/A,2002,AI,Banpresto,JP
"Super Street Fighter II Turbo Revival NA, PAL• Super Street Fighter II X: Revival JP",Yes (VS),2001,Capcom,Capcom,"NA, JP, PAL"
Superman: Countdown to Apokolips,N/A,2003,Mistic Software,Atari SA,"NA, PAL"
"Superman Returns: Fortress of Solitude NA, PAL• Superman Returns: La Forteresse de Solitude FR• Superman Returns: Festung der Einsamkeit DE• Superman Returns: La Fortaleza de la Soledad ES• Superman Returns: La Fortezza della Solitudine IT",N/A,2006,EA Tiburon,EA Games,"NA, PAL"
"Surf's Up NA, PAL• Les Rois de la Glisse FR• Könige Der Wellen DE• Locos por el Surf ES• Surf's Up: I Re Delle Onde IT",N/A,2007,Ubisoft Quebec,Ubisoft,"NA, PAL"
Sweet Cookie Pie,N/A,2001,,Culture Brain,JP
"Sword of ManaNA, PAL• Shinyaku Seiken DensetsuJP",No,2003,Brownie Brown,Square Enix / Nintendo,"NA, JP, PAL"
Sylvania Families: Fashion Designer ni Naritai! Kurumi Risu no Onna no Ko,N/A,2004,,Epoch,JP
Sylvania Families 4: Meguru Kisetsu no Tapestry,N/A,2002,,Epoch,JP
Sylvania Family: Yosei no Stick to Fushigi no Ki - Maron Inu no Onna no Ko,N/A,2003,,Epoch,JP
Tactics Ogre: The Knight of Lodis NA• Tactics Ogre Gaiden: The Knight of Lodis JP,No,2001,Quest,Atlus,"NA, JP"
Taiketsu! Ultra Hero,N/A,2004,,Jorudan,JP
"Tak and the Power of Juju NA, PAL• Tak & Le Pouvoir de Juju FR• Tak und die Macht des Juju DE• Tak y el Poder Juju ES• Tak e la Magia Juju IT",No,2003,Avalanche Software,THQ,"NA, PAL"
"Tak 2: The Staff of Dreams NA, PAL• Tak 2: Le Sceptre des Rêves FR• Tak 2: Der Stab der Träume DE• Tak 2: Lo Scettro dei Sogni IT",N/A,2004,Avalanche Software,THQ,"NA, PAL"
"Tak: The Great Juju Challenge NA, PAL• Tak: Die Große Juju-Jagd DE• Tak: La Grande Sfida IT",Yes (COOP),2005,WayForward,THQ,"NA, PAL"
Tales of Phantasia,N/A,2003 (JP)2006 (NA/PAL),Wolf Team,"Namco JPNintendo NA, PAL, AU","NA, JP, PAL, AU"
Tales of the World: Narikiri Dungeon 2,N/A,2002,Alfa System,Namco,JP
Tales of the World: Narikiri Dungeon 3,N/A,2005,Alfa System,Namco,JP
Tales of the World: Summoner's Lineage,N/A,2003,Magical Company,Namco,JP
Tanbi Musō: Meine Liebe,N/A,2001,Mobile 21,Konami,JP
Tang Tang,N/A,2001,GameVision Corporation,Take-Two Interactive,"NA, PAL"
Tantei Gakuen Q: Kyuukyoku no Trick ni Idome!,N/A,2004,,Konami,JP
Tantei Gakuen Q: Meitantei Hakimida!,N/A,2003,,Konami,JP
Tantei Jingūji Saburō: Shiroi Kage no Shōjo,N/A,2005,WorkJam,Marvelous Entertainment,JP
Taxi 3,N/A,2003,Visual Impact,Ubisoft,PAL
Teen Titans,N/A,2005,Artificial Mind and Movement,Majesco Entertainment,NA
Teen Titans 2: The Brotherhood's Revenge,N/A,2006[3],Artificial Mind and Movement,Majesco Entertainment,NA
Teenage Mutant Ninja Turtles,N/A,2003,Konami,Konami,"NA, PAL"
Teenage Mutant Ninja Turtles 2: Battle Nexus,N/A,2004,Konami,Konami,"NA, PAL"
Tekken Advance,Yes,2001 (JP)2002 (NA/PAL),Namco,"Namco JP, NA / Infogrames PAL","NA, JP, PAL"
Ten Pin Alley 2,N/A,2004,Pronto Games,XS Games,NA
Tennis Masters Series 2003,N/A,2002,Kaolink,Microïds,PAL
Tennis no Oji-Sama: Aim at the Victory!,N/A,2002,KCEJ,Konami,JP
Tennis no Oji-Sama: Genius Boys Academy,N/A,2002,KCEJ,Konami,JP
Tennis no Oji-Sama 2003: Cool Blue,N/A,2003,,Konami,JP
Tennis no Oji-Sama 2003: Passion Red,N/A,2003,,Konami,JP
Tennis no Oji-Sama 2004: Glorious Gold,N/A,2004,,Konami,JP
Tennis no Oji-Sama 2004: Stylish Silver,N/A,2004,,Konami,JP
Terminator 3: Rise of the Machines,N/A,2003,Taniko,Atari SA,"NA, PAL"
Tetris Worlds,N/A,2001,Radical Entertainment,THQ,"NA, JP, PAL"
Texas Hold 'Em Poker,N/A,2004,Skyworks Technologies,Majesco Entertainment,NA
That's So Raven,N/A,2004,Vicarious Visions,Buena Vista Interactive,NA
That's So Raven 2: Supernatural Style,N/A,2005,Artificial Mind and Movement,Buena Vista Interactive,NA
The Three Stooges,N/A,2002,Cinemaware,Metro3D,NA
Thunder Alley,N/A,2004,Pronto Games,XS Games,NA
Thunderbirds,N/A,2004,Saffire,VU Games,"NA, PAL"
Thunderbirds: International Rescue,N/A,2001,Pukka Games,SCi,PAL
Tiger Woods PGA Tour 2004,N/A,2003,Electronic Arts,Electronic Arts,"NA, PAL"
Tiger Woods PGA Tour Golf,N/A,2002,Rebellion Developments,Destination Software,"NA, PAL"
"Tim Burton's The Nightmare Before Christmas: The Pumpkin King NA, JP, PAL• L'Etrange Noël de Monsieur Jack: Le Roi des Citrouilles FR• Pesadilla antes de Navidad de Tim Burton: El Rey Calabaza ES",N/A,2005,TOSE,Buena Vista Interactive,"NA, JP, PAL"
Tiny Toon Adventures: Scary Dreams NA• Tiny Toon Adventures: Buster's Bad Dream PAL,N/A,2002,Treasure Co. Ltd,Swing! Entertainment,"NA, PAL"
Tiny Toon Adventures: Wacky Stackers,N/A,2001,Warthog,Conspiracy Games,"NA, PAL"
Tir et But: Edition Champions du Monde,N/A,2002,,Titus Software,PAL
Titeuf: Ze Gag Machine,N/A,2002,3D Lights,Infogrames,PAL
Titeuf: Méga Compet,N/A,2004,DREAM ON STUDIO,Atari,PAL
"TMNT NA, PAL• TMNT: Les Tortues Ninja FR• TMNT: Tortugas Ninja Jóvenes Mutantes ES• TMNT: Tartarughe Ninja IT",N/A,2007,Ubisoft Montreal,Ubisoft,"NA, PAL, AUS"
TOCA World Touring Cars,N/A,2003,Codemasters,Ubisoft,PAL
Tokimeki Dream Series 1: Ohanaya-san ni Narou!,N/A,2002,,MTO,JP
Tokyo Majin Gakuen: Fuju Houroku,N/A,2004,,Marvelous Entertainment,JP
Tokyo Xtreme Racer Advance,N/A,2005,David A. Palmer Productions,Crave,JP
Tom and Jerry Tales,N/A,2006,Sensory Sweep Studios,Warner Bros. Interactive Entertainment,"NA, PAL"
Tom and Jerry: Infurnal Escape,N/A,2003,CineGroupe,NewKidCo,"NA, PAL"
"Tom and Jerry: The Magic Ring NA, PAL• Tom und Jerry: Der Magische Ring DE• Tom e Jerry: l'Anello Incantato IT",No,2001,Cave Barn Studios,NewKidCo,"NA, PAL"
Tom Clancy's Rainbow Six: Rogue Spear,Yes,2002,Ubisoft Milan,Ubisoft,"NA, PAL"
Tom Clancy's Splinter Cell,No,2003,Ubisoft Montreal,Ubisoft,"NA, PAL"
Tom Clancy's Splinter Cell: Pandora Tomorrow,No,2004,Ubisoft,Ubisoft,"NA, PAL"
Tomato Adventure,N/A,2002,Graphic Research,Nintendo,JP
Lara Croft: Tomb Raider: Legend,No,2006,Core Design,Eidos Interactive,"NA, PAL"
Lara Croft: Tomb Raider: The Prophecy,No,2002,Core Design,Eidos Interactive,"NA, JP, PAL"
Tonka: On The Job,N/A,2006,Webfoot Technologies,THQ,NA
Tony Hawk's American Sk8land,N/A,2005,Vicarious Visions,Activision,"NA, PAL"
Tony Hawk's Downhill Jam,N/A,2006,Vicarious Visions,Activision,"NA, PAL"
"Tony Hawk's Pro Skater 2 NA, PAL• SK8: Tony Hawk no Pro Skater 2 JP",N/A,2001,Vicarious Visions,Activision,"NA, JP, PAL"
Tony Hawk's Pro Skater 3,Yes,2002,Vicarious Visions,Activision,"NA, PAL"
Tony Hawk's Pro Skater 4,N/A,2002,Vicarious Visions,Activision,"NA, PAL"
Tony Hawk's Underground,N/A,2003,Vicarious Visions,Activision,"NA, PAL"
Tony Hawk's Underground 2,N/A,2004,Vicarious Visions,Activision,"NA, PAL"
"Top Gear GT Championship NA, PAL• Zen Nihon GT Senshuken JP",N/A,2001,Kemco,Kemco,"NA, JP, PAL"
"Top Gear Rally NA, PAL• Top Gear Rally SP JP",N/A,2003,Tantalus Interactive,Nintendo,"NA, JP, PAL"
Top Gun: Combat Zones,N/A,2004,Titus Software,Titus Software,NA
Top Gun Firestorm Advance,N/A,2002,Titus Software,Titus Software,NA
Top Spin 2,N/A,2006,Magic Pockets,2K Sports,"NA, PAL"
Totally Spies!,N/A,2005,Mistic Software,Atari,"NA, PAL"
Totally Spies! 2: Undercover,N/A,2006,Mistic Software,Atari,"NA, PAL"
Toukon Heat,N/A,2002,,Pacific Century Cyber Works,JP
The Tower SP,N/A,2005,Vivarium,Nintendo,"NA, JP"
Toy Robo Force,N/A,2001,Global A,Global A,JP
Trick Star,No,2006,Tantalus,Liquid Games,PAL
Tringo,Yes (SPM),2006,Crave,Crave,"NA, PAL"
Trollz: Hair Affair!,N/A,2005,Powerhead Games,Ubisoft,"NA, PAL"
Tron 2.0: Killer App,N/A,2004,Digital Eclipse,Buena Vista Games,"NA, PAL"
Turbo Turtle Adventure,N/A,2002,Iridon Interactive AB,Majesco Entertainment,NA
Turok: Evolution,N/A,2002,RFX Interactive,Acclaim,"NA, PAL"
"Tweety & the Magic Gems NA, PAL• Tweety no Hearty Party JP• Titi et les Bijoux Magiques FR",N/A,2001,Kemco,Kemco,"NA, JP, PAL"
Twin Series Vol. 1: Mezase Debut! Fashion Designer Monogatari + Kawaii Pet Game Gallery 2,N/A,2004,,Culture Brain,JP
Twin Series Vol. 2: Oshare Princess 4 + Renai Uranai Daisakusen,N/A,2004,,Culture Brain,JP
Twin Series Vol. 3: Konchuu Monster: Ouja Ketteisen + Super Chinese Labyrinth,N/A,2004,,Culture Brain,JP
Twin Series Vol. 4: Ham Ham Monster EX/Fantasy Puzzle Hamster Monogatari,N/A,2004,,Culture Brain,JP
Twin Series Vol. 5: Wan Wan Meitantei EX/Mahou no Kuni no Keaki-Okusan Monogatari,N/A,2004,,Culture Brain,JP
Twin Series Vol. 6: Wan Nyon Idol Gakuen/Koinu Toissho Special,N/A,2004,,Culture Brain,JP
Twin Series Vol. 7: Twin Puzzle: Kisekae Wanko EX + Nyaa to Chuu no Rainbow Magic 2,N/A,2004,,Culture Brain,JP
"Ty the Tasmanian Tiger 2: Bush Rescue NA, PAL• Ty le Tigre de Tasmanie 2: Opération Sauvetage FR",No,2004,Krome Studios,Electronic Arts,"NA, PAL"
Ty the Tasmanian Tiger 3: Night of the Quinkan,N/A,2005,Krome Studios,Activision Value,NA
Uchuu no Stellvia,N/A,2004,King Records,King Records,JP
Uchuu Daisakusen Chocovader: Uchuu kara no Shinryakusha,N/A,2002,Namco,Namco,JP
Ueki no Hōsoku: Jingi Sakuretsu! Nōryokusha Battle,N/A,2006,Banpresto,Banpresto,JP
Ultimate Arcade Games,N/A,2005,Nocturnal Entertainment,"Telegames, Inc.",NA
Ultimate Beach Soccer NA• Pro Beach Soccer PAL,N/A,2003,Magic Pockets,DreamCatcher Interactive NA / Wanadoo PAL,"NA, PAL"
Ultimate Brain Games,Yes (SPM),2003,Cosmigo,"Telegames, Inc.",NA
Ultimate Card Games,Yes (SPM),2004,Cosmigo,"Telegames, Inc.",NA
Ultimate Muscle: The Path of the Superhero NA• Kinnikuman II Sei: Seigi Choujin e no Michi JP,N/A,2002 (JP)2003 (NA),Banpresto,Bandai NA / Banpresto JP,"NA, JP"
Ultimate Puzzle Games,N/A,2005,"Telegames, Inc.","Telegames, Inc.",NA
Ultimate Spider-Man,N/A,2005,Vicarious Visions,Activision,"NA, PAL"
Ultimate Winter Games,Yes (SPM),2004,Sproing Interactive Media,"Telegames, Inc.",NA
Ultra Keibitai: Monster Attack,N/A,2004,Rocket Company,Rocket Company,JP
Unfabulous,N/A,2006,WayForward,THQ,NA
Uno / Skip-Bo NA• Uno & Skip-Bo PAL,N/A,2006,Black Lantern Studios,DSI Games NA / Jack of All Games PAL,"NA, PAL"
Uno 52,N/A,2006 (NA)2007 (PAL),Black Lantern Studios,DSI Games NA / Zoo Digital Publishing PAL,"NA, PAL"
Uno Free Fall,N/A,2007,Black Lantern Studios,DSI Games NA / Zoo Digital Publishing PAL,"NA, PAL"
Urban Yeti!,No,2002,Cave Barn,"Telegames, Inc.","NA, PAL"
"The Urbz: Sims in the City NA, PAL• Les Urbz: Les Sims in the City FR• Die Urbz: Sims in the City DE• Los Urbz: Sims en la Ciudad ES• De Urbz: Sims in the City NL",N/A,2004,Griptonite Games,EA Games,"NA, JP, PAL"
V.I.P.,N/A,2002,Planet Interactive,Ubisoft,PAL
Van Helsing,N/A,2004,Saffire,VU Games NA / Sierra Entertainment PAL,"NA, PAL"
Vattroller X,N/A,2004,Ganbarion,Bandai,JP
VeggieTales: LarryBoy and the Bad Apple,N/A,2006,Crave,Crave,NA
V Master Cross,N/A,2002,Success,Success,JP
V-Rally 3,N/A,2002,V3D Production,Atari,"NA, JP, PAL"
Virtua Tennis,Yes,2002 (NA)2003 (PAL),Altron,THQ NA / Sega PAL,"NA, PAL"
Virtual Kasparov,Yes (SPM),2002,Titus Software,Titus Software,"NA, PAL"
W.I.T.C.H.,N/A,2005,Climax Group,Buena Vista Games,PAL
Wade Hixton's Counter Punch,N/A,2004,Inferno Games,Destination Software NA / Zoo Digital Publishing PAL,"NA, PAL"
Wagamama * Fairy: Mirumo de Pon! DokiDoki Memorial Panic,N/A,2005,,Konami,JP
Wagamama * Fairy: Mirumo de Pon! Hachinin no Toki no Yousei,N/A,2003,Jupiter Multimedia,Konami,JP
Wagamama * Fairy: Mirumo de Pon! Nazo no Kagi to Shinjitsu no Tobira,N/A,2004,Jupiter Multimedia,Konami,JP
Wagamama * Fairy: Mirumo de Pon! Ougon Maracas no Densetsu,N/A,2002,Jupiter Multimedia,Konami,JP
Wagamama * Fairy: Mirumo de Pon! Taisen Mahoudama,N/A,2003,,Konami,JP
Wagamama * Fairy: Mirumo de Pon! Yume no Kakera,N/A,2004,,Konami,JP
Wakeboarding Unleashed Featuring Shaun Murray,N/A,2003,Small Rockets,Aspyr,NA
Wan Wan Meitantei,N/A,2003,,Culture Brain,JP
Wanko de Kururin! Wankuru,N/A,2004,,MTO,JP
Wanko Mix: Chiwanko World,N/A,2004,,TDK Core,JP
Wan Nyan Doubutsu Byouin,N/A,2003,,TDK Core,JP
"Wario Land 4 NA, PAL• Wario Land Advance JP",No,2001,Nintendo Research & Development 1,Nintendo,"NA, JP, PAL, AU"
"WarioWare, Inc.: Mega Microgame$! NA• Made in Wario JP• Wario Ware, Inc: Minigame Mania PAL• Wario Ware, Inc.: Minigame Mania - Mega Mini-Jeux FR",Yes,2003,Nintendo Research & Development 1,Nintendo,"NA, JP, PAL, AU"
WarioWare: Twisted!• Mawaru Made in Wario JP,No,2005,Intelligent Systems Nintendo SPD,Nintendo,"NA, JP, AU"
Watashi no MakeSalon,N/A,2002,,Ludic,JP
Whac-A-Mole,N/A,2005,DC Studios,Activision Value,"NA, PAL"
Whistle! Dai 37-kai Tokyo-to Chuugakkou Sougou Taiiku Soccer Taikai,N/A,2003,Intense,Konami,JP
"Who Wants to be a Millionaire? NA, PAL• Qui Veut Gagner des Millions FR• Wer Wird Millionar DE• Quien Quiere Ser Millonario ES• ¿Quiere ser millonario? 50 por 15 ES• Chi Vuol Essere Milionario IT• Weekend Miljonairs NL",N/A,2002,Hothouse Creations,Zoo Digital Publishing,PAL
Who Wants to be a Millionaire? 2nd Edition,N/A,2004,Hothouse Creations,Zoo Digital Publishing,PAL
Who Wants to be a Millionaire Junior Edition,N/A,2005,Hothouse Creations,Zoo Digital Publishing,PAL
"The Wild Thornberrys: Chimp Chase NA, PAL• La Famille Delajungle: A la Poursuite de Darwin FR• Expedition der Stachelbeeren: Zoff im Zoo! DE",N/A,2001,Helixe,THQ,"NA, PAL"
"The Wild Thornberrys Movie NA, PAL• La Famille Delajungle: Le Film FR",N/A,2002,HumanSoft,THQ,NA
"The Wild NA, PAL• Tierisch Wild DE• Salvaje (The Wild) ES",N/A,2006,Climax Studios,Buena Vista Games,"NA, PAL"
Die Wilden Fussball Kerle: Entscheidung im Teufelstopf DE,N/A,2006,Morgen Studios,Kiddinx,PAL
Die Wilden Fussball Kerle: Gefahr im Wilde Kerle Land DE,N/A,2007,,Kiddinx,PAL
Wing Commander: Prophecy,Yes,2003,Raylight Studios,Destination Software,"NA, PAL"
Wings,N/A,2002,Raylight Games,Cinemaware,"NA, PAL"
Winnie the Pooh's Rumbly Tumbly Adventure,No,2005,Phoenix Studio,Ubisoft,"NA, PAL"
Winning Post for Game Boy Advance,N/A,,Koei,Koei,JP
Winter Spiele DE,N/A,2006,Independent Arts,East Entertainment Media,PAL
WinX Club,N/A,2005,Rainbow Studios,Konami,"NA, PAL"
WinX Club: Quest for the Codex,N/A,2006,Powerhead Games,Konami,"NA, PAL"
Wizardry Summoner,N/A,2001,Fupac,Media Rings,JP
Wolfenstein 3D,No,2002,id Software,BAM! Entertainment,"NA, PAL"
Woody Woodpecker in Crazy Castle 5NA• Woody Woodpecker: Crazy Castle 5 PAL,Yes (SPM),2002 (JP/PAL)2003 (NA),Tantalus Interactive,Kemco,"NA, JP, PAL"
Word Safari: The Friendship Totems,N/A,2007,GXB Interactive,Tomy Corporation,NA
World Advance Soccer: Road to Win,N/A,2001,TOSE,Hands-On Entertainment,JP
World Championship Poker,Yes (SPM),2004,Sensory Sweep,Crave,"NA, PAL"
World Poker Tour,N/A,2005,Backbone Emeryville,2K Sports,"NA, PAL"
World Soccer Winning Eleven,N/A,2002,KCET,Konami,JP
World Tennis Stars,N/A,2004,Awesome Developments,Ignition Entertainment,"NA, PAL"
Worms Blast,N/A,2002,Fluid Studios,Ubisoft,PAL
Worms World Party,Yes,2002,Fluid Studios,Ubisoft,"NA, PAL"
WTA Tour Tennis NA• WTA Tour Tennis Pocket JP• Pro Tennis WTA Tour PAL,N/A,2002,Now Production,Konami,"NA, JP, PAL"
WWE Road to WrestleMania X8,N/A,2002,Natsume,THQ,"NA, PAL"
WWE Survivor Series,N/A,2004,Natsume,THQ,"NA, PAL"
WWF Road to WrestleMania,N/A,2001,Natsume,THQ,NA
X2: Wolverine's Revenge NA• X-Men 2: Wolverine's Revenge PAL• X-Men 2: La Vengeance de Wolverine FR,N/A,2003,Vicarious Visions,Activision,"NA, PAL"
X-Bladez: Inline Skater,N/A,2002,The Code Monkeys,Crave,"NA, PAL"
X-Men: Reign of Apocalypse,N/A,2001,Digital Eclipse,Activision,"NA, PAL"
"X-Men: The Official Game NA, PAL• X-Men: Le Jeu Officiel FR• X-Men: El Videojuego Oficial ES• X-Men: Il Gioco Ufficiale IT",N/A,2006,WayForward Technologies,Activision,"NA, PAL"
XS Moto,N/A,2004,DC Studios,XS Games,NA
XXX,N/A,2002,Digital Eclipse,Activision,"NA, PAL"
Yakyutuku Advance(Pro Yakyuu Team o Tsukurou! Advance),N/A,2002,Smilebit,SEGA,JP
Yggdra Union: We'll Never Fight Alone,No,2006,Sting Entertainment,Atlus,"NA, JP, PAL"
Yoshi Topsy-Turvy NA• Yoshi no Banyuu Inryoku JP• Yoshi's Universal Gravitation PAL,No,2004,Artoon,Nintendo,"NA, JP, PAL"
Youkaidou,N/A,2002,Fuuki Co. Ltd.,Fuuki Co. Ltd.,JP
Yu Yu Hakusho: Spirit Detective,N/A,2003,Sensory Sweep Studios,Atari,"NA, PAL"
Yu Yu Hakusho: Tournament Tactics,N/A,2005,Sensory Sweep Studios,Atari,"NA, PAL"
Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005 NA• Yu-Gi-Oh! Duel Monsters International 2 JP• Yu-Gi-Oh! Day of the Duelist: World Championship Tournament 2005 PAL• Yu-Gi-Oh! Le Jour du Duelliste: World Championship Tournament 2005 FR• Yu-Gi-Oh! Der Tag des Duellanten: World Championship Tournament 2005 DE• Yu-Gi-Oh! El Día del Duelo: World Championship Tournament 2005 ES• Yu-Gi-Oh! Il Giorno del Duello: World Championship Tournament 2005 IT,No,2004 (JP)2005 (NA/PAL),Konami,Konami,"NA, JP, PAL"
"Yu-Gi-Oh! Destiny Board Traveler NA, PAL• Yu-Gi-Oh! Sugoroku no Sugoroku JP",N/A,2004,Konami Computer Entertainment Japan,Konami,"NA, JP, PAL"
Yu-Gi-Oh! Duel Monsters 6: Expert 2,N/A,2001,Konami,Konami,JP
Yu-Gi-Oh! Dungeon Dice Monsters,Yes,2001 (JP)2003 (NA/PAL),Konami,Konami,"NA, JP, PAL"
"Yu-Gi-Oh! GX: Duel Academy NA, PAL• Yu-Gi-Oh! Duel Monsters GX: Mezase Duel King! JP",N/A,2006,Konami,Konami,"NA, JP, PAL"
"Yu-Gi-Oh! Reshef of Destruction NA, PAL• Yu-Gi-Oh! Duel Monsters 8: Hametsu no Dai Jashin JP• Yu-Gi-Oh! Reshef le Destructeur FR• Yu-Gi-Oh! Reshef der Zerstörer DE• Yu-Gi-Oh! Reshef el Destructor ES• Yu-Gi-Oh! Reshef el Distruttore IT",N/A,2003,Konami,Konami,"NA, JP, PAL"
Yu-Gi-Oh! The Eternal Duelist Soul NA• Yu-Gi-Oh! Duel Monsters 5: Expert 1 JP,N/A,2001 (JP)2002 (NA),Konami Computer Entertainment Japan,Konami,"NA, JP"
"Yu-Gi-Oh! The Sacred Cards NA, PAL• Yu-Gi-Oh! Duel Monsters 7: Kettou Toshi Densetsu JP• Yu-Gi-Oh! Dungeon Les Cartes Sacrées FR• Yu-Gi-Oh! Die Heiligen Karten DE• Yu-Gi-Oh! Las Cartas Sagradas ES• Yu-Gi-Oh! Le Carte Leggendarie IT• Yu-Gi-Oh! The Sacred Cards NE",N/A,2002,Konami,Konami,"NA, JP, PAL"
Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006 NA• Yu-Gi-Oh! Ultimate Masters Edition - World Championship Tournament 2006 PAL• Yu-Gi-Oh! Duel Monsters Expert 2006 JP,N/A,2006,Konami,Konami,"NA, JP, PAL"
"Yu-Gi-Oh! World Championship Tournament 2004 NA, PAL• Yu-Gi-Oh! Duel Monsters Expert 3 JP",N/A,2004,Konami,Konami,"NA, JP, PAL"
Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,N/A,2003,KCEJ,Konami,"NA, JP, PAL"
Yuushun Rhapsody,N/A,2001,TOSE,Capcom,JP
Yuujou no Victory Goal 4v4 Arashi: Get the Goal!,N/A,2001,,Konami,JP
Yuurei Yashiki No Nijuuyon Jikan,N/A,2002,Global A,Global A,JP
Zapper: One Wicked Cricket,Yes (SPM),2002,Blitz Games / Atomic Planet Entertainment,Infogrames,"NA, PAL"
