The Haioku Byoutou,D3 Publisher,D3 Publisher,"July 10, 2008 (JP)",,,,
The Haishasan,D3 Publisher,D3 Publisher,"March 13, 2008 (JP)",,,,
Habu Yoshiharu Shōgi de Kitaeru: Ketsudanryoku DS,Ides,Ides,"March 12, 2009 (JP)",,,,
Hachi-One Diver DS,SilverStar,Electronic Arts,"March 26, 2009 (JP)",,,,
Hajime no Ippo The Fighting! DS,Entertainment Software Publishing,Entertainment Software Publishing,"December 4, 2008 (JP)",,,,
Hakuōki DS,Idea Factory,Idea Factory,"December 1, 2009 (JP)",,,,
Hakuōki Reimeiroku DS,Idea Factory,Idea Factory,"April 26, 2012 (JP)",,,,
Hakuōki Yuugiroku DS,Idea Factory,Idea Factory,"April 28, 2011 (JP)",,,,
Hakuōki Zuisōroku DS,Idea Factory,Idea Factory,"February 17, 2011 (JP)",,,,
Hamsterz Life,"MTO, Digital Kids","Digital Kids, Ubisoft","November 28, 2006 (NA)",,,,
Hannah Montana,DC Studios,"Buena Vista Games, Disney Interactive Studios","October 9, 2006 (EU,NA)",,,,
Hannah Montana: The Movie,n-Space,Disney Interactive Studios,"April 7, 2009 (NA)",,,,
Hana Yori Dango: Koi Seyo Otome,Konami,Konami,"July 10, 2008 (JP)",,,,
Hands On! Tangrams,Island Officials,Storm City Games,"October 6, 2009 (NA)",,,,
Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,Bandai Namco Games,Bandai Namco Games,"December 6, 2007 (JP)",,,,
Hanguk Eomungyoyuk Yeonguhoe - Hangeom DS,Daewon Media,IronNos,"June 6, 2009 (KR)",,,,
Hanshin Tigers DS,Spike,Spike,"August 28, 2008 (JP)",,,,
Happy BakeryPanpaka Panya-SanJP,Rising Star Games,Rising Star Games,"June 26, 2008 (JP)",,,,
Happy CookingCasual Series 2980: Happy Cooking - Touch Pen de Tanoshiku o RyouriJPMy Happy KitchenEU,MTO,"MTO, Ubisoft","December 2, 2008 (NA)",,,,
Happy Feet,Artificial Mind and Movement,"Midway Games, Warner Bros. Interactive Entertainment","November 14, 2006 (NA)",,,,
Happy Feet Two,WayForward Technologies,Warner Bros. Interactive Entertainment,"November 8, 2011 (NA)",,,,
Happy Happy Clover,TDK Core,TDK Core,"February 14, 2008 (JP)",,,,
Happy Hippos On Tour,10tacle Studios,10tacle Studios,"November 12, 2007 (EU)",,,,
Happy My SweetsPrincess BakeryKR,Global A,Global A,"December 25, 2008 (JP)",,,,
The Hardy Boys: Treasure on the Track,XPEC Entertainment,DreamCatcher Games,"September 1, 2009 (NA)",,,,
Harlem Globetrotters: World Tour,Destination Software,"Destination Software, Zoo Digital Publishing","November 24, 2006 (PAL)",,,,
Harobots Action!,Sunrise Interactive,Sunrise Interactive,"December 29, 2005 (JP)",,,,
Harry Potter and the Goblet of Fire,Electronic Arts,Electronic Arts,"November 8, 2005 (NA)",,,,
Harry Potter and the Half-Blood Prince,EA Bright Light Studio,EA Games,"June 30, 2009 (NA)",,,,
Harry Potter and the Order of the Phoenix,EA Games,EA Games,"June 25, 2007 (NA)",,,,
Harry Potter and the Deathly Hallows: Part I,EA Bright Light Studio,EA Games,"November 16, 2010 (NA)",,,,
Harry Potter and the Deathly Hallows: Part II,EA Bright Light Studio,EA Games,"July 12, 2011 (NA)",,,,
Harukanaru Toki no Naka de: Maihitoyo,Koei,Koei,"November 30, 2006 (JP)",,,,
Harukanaru Toki no Naka de: Yumenoukihashi,Koei,Koei,"August 21, 2008 (JP)",,,,
Harvest Moon DS,Marvelous Interactive,"Marvelous Interactive, Natsume, Rising Star Games","March 17, 2005 (JP)",,,,
Harvest Moon DS Cute,Marvelous Interactive,"Marvelous Interactive, Natsume","December 8, 2005 (JP)",,,,
Harvest Moon: Frantic Farming,Platinum-Egg,"Natsume, Rising Star Games","August 7, 2009 (NA)",,,,
Harvest Moon DS: Grand Bazaar,Marvelous Interactive,"Marvelous Interactive, Natsume, Rising Star Games","December 18, 2008 (JP)",,,,
Harvest Moon DS: Island of Happiness,Marvelous Interactive,"Marvelous Interactive, Natsume, Rising Star Games","February 1, 2007 (JP)",,,,
Harvest Moon DS: Sunshine Islands,Marvelous Interactive,"Marvelous Interactive, Natsume, Rising Star Games, Nintendo Australia","February 21, 2008 (JP)",,,,
Harvest Moon DS: The Tale of Two Towns,Marvelous Interactive,"Marvelous Interactive, Natsume, Rising Star Games","July 8, 2010 (JP)",,,,
Hasbro Family Game Night,Electronic Arts,Electronic Arts,"October 26, 2009 (NA)",,,,
Have Fun With Crosswords,White Park Bay,White Park Bay,"May 12, 2009 (EU)",,,,
Hayarigami DS: Toshidensetsu Kaii Jiken,Nippon Ichi Software,Nippon Ichi Software,"June 11, 2009 (JP)",,,,
Hayarigami 2 DS: Toshidensetsu Kaii Jiken,Nippon Ichi Software,Nippon Ichi Software,"July 9, 2009 (JP)",,,,
Hayate no Gotoku!: Boku ga Romeo de Romeo ga Boku de,HuneX,Konami,"August 23, 2007 (JP)",,,,
Hayate no Gotoku!: Ojō-sama Produce Daisakusen Bokuiro ni Somare! Gakkou-Hen,HuneX,Konami,"March 14, 2008 (JP)",,,,
Hayate no Gotoku!: Ojō-sama Produce Daisakusen Bokuiro ni Somare! Oyashiki-Hen,HuneX,Konami,"March 14, 2008 (JP)",,,,
HeartCatch PreCure! Oshare Collection,Bandai,Namco Bandai Games,"August 5, 2010 (JP)",,,,
Heathcliff! Frantic Foto,Storm City Games,Storm City Games,"October 15, 2010 (EU)",,,,
Heavy Armor Brigade,Milestone,"Milestone, UFO Interactive Games","November 29, 2007 (JP)",,,,
Heisei Kyouiku Iinkai DS,Bandai,Bandai Namco Games,"December 21, 2006 (JP)",,,,
Heisei Kyouiku Iinkai DS: Zenkoku Touitsu Moshi Special,Bandai,Bandai Namco Games,"December 20, 2007 (JP)",,,,
Hell's Kitchen,Ludia,Ubisoft,"September 9, 2008 (NA)",,,,
Hello Baby!,Sonic Powered,505 Games,2009 (EU),,,,
Hello Kitty no Gotouchi Collection: Koi no DokiDoki Trouble,Rocket Company,Rocket Company,"June 21, 2007 (JP)",,,,
Hello Kitty no Oshare Party Sanrio Character Zukan DS,3 O'Clock,3 O'Clock,"July 26, 2007 (JP)",,,,
Hello Kitty no PacPac & Logic,Dorart,Dorart,"July 30, 2009 (JP)",,,,
Hello Kitty no Panda Sport Stadium,Dorasu,Dorasu,"July 17, 2008 (JP)",,,,
Hello Kitty Party,Barnstorm Games,Majesco,"September 18, 2009 (NA)",,,,
Hello Kitty: Big City Dreams,Empire Interactive,"Atari, Empire Interactive","October 14, 2008 (NA)",,,,
Hello Kitty: Birthday Adventures,OneNine Studios,Zoo Games,"February 23, 2010 (NA)",,,,
Hello Pocoyo!,Zinkia,Virgin Play,"November 27, 2008 (EU)",,,,
Henry Hatsworth in the Puzzling Adventure,EA Tiburon,Electronic Arts,"March 17, 2009 (NA)",,,,
Heracles: Battle With The Gods,Midas Interactive Entertainment,"Conspiracy Entertainment, Midas Interactive Entertainment","November 2, 2007 (PAL)",,,,
Hero's Saga Laevatein Tactics,GungHo,"GungHo, Aksys Games","December 4, 2008 (JP)",,,,
Heroes of Hellas 2: Olympia,Easy Interactive,Easy Interactive,"January 13, 2012 (EU)",,,,
Heroes of Mana,Brownie Brown,Square Enix,"March 8, 2007 (JP)",,,,
Het Huis Anubis: De Donkere Strijd,Engine Software,Studio 100 NV,2009 (EU),,,,
Het Huis Anubis: Het Geheim Van Osiris,Engine Software,ThePharmacy,"September 13, 2010 (EU)",,,,
Hexe Lilli Entdeckt Europa,Morgen Studios,Morgen Studios,2009 (EU),,,,
Hi Hamtaro! Little Hamsters Big Adventure,AlphaDream,"505 Games, Marvelous Interactive, Natsume","March 15, 2007 (JP)",,,,
Hi Hi Puffy AmiYumi: The Genie and the Amp,Sensory Sweep Studios,D3 Publisher,"June 27, 2006 (NA)",,,,
Hidamari Sketch: Doko Demo Sugoroku x 365,Idea Factory,Idea Factory,"February 12, 2009 (JP)",,,,
Hidden Expedition: Titanic,Big Fish Games,MSL,"July 11, 2012 (EU)",,,,
Hidden Mysteries: Buckingham Palace,Gunnar Games,GameMill Publishing,"March 16, 2010 (NA)",,,,
Hidden Mysteries: Salem Secrets - Witch Trials of 1692,Gunnar Games,GameMill Publishing,"November 10, 2010 (NA)",,,,
Hidden Mysteries: Titanic: Secrets of the Fateful Voyage,Gunnar Games,Activision Value,"November 3, 2009 (NA)",,,,
Hidden Mysteries: Vampire Secrets,Gunnar Games,GameMill Publishing,"August 20, 2010 (NA)",,,,
Hidden Object Show,Intenium,Intenium,"October 7, 2007 (EU)",,,,
Hidden Photo,PQube,PQube,"March 18, 2011 (EU)",,,,
Higurashi no Naku Koro ni Kizuna: Daiichikan Tatari,Alchemist,Alchemist,"June 26, 2008 (JP)",,,,
Higurashi no Naku Koro ni Kizuna: Dainikan Sō,Alchemist,Alchemist,"November 27, 2008 (JP)",,,,
Higurashi no Naku Koro ni Kizuna: Daisankan Rasen,Alchemist,Alchemist,"May 28, 2009 (JP)",,,,
Higurashi no Naku Koro ni Kizuna: Daiyonkan Kizuna,Alchemist,Alchemist,"February 25, 2010 (JP)",,,,
Hiiro no Kakera DS,Idea Factory,Idea Factory,"May 22, 2008 (JP)",,,,
The Hikyou Tankentai: Choutoko Special,Japan Art Media,D3Publisher,"February 19, 2009 (JP)",,,,
Hirameki Action: Chibikko Wagan no Daiki na Bouken,Namco Bandai Games,Namco Bandai Games,"January 29, 2009 (JP)",,,,
Hiromichi Oniisan no Oyako Taisou Navi,Dorart,Dorart,"July 31, 2008 (JP)",,,,
Hissatsu Kung Fu: Kanji Dragon,Beyond Interactive,Success,"June 7, 2007 (JP)",,,,
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",D3Publisher,D3Publisher,"February 21, 2008 (JP)",,,,
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: CR Shinseiki Evangelion - Shito, Futatabi",D3Publisher,D3Publisher,"June 12, 2008 (JP)",,,,
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,D3Publisher,D3Publisher,"December 4, 2008 (JP)",,,,
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,D3Publisher,D3Publisher,"June 30, 2009 (JP)",,,,
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,D3Publisher,D3Publisher,"June 3, 2010 (JP)",,,,
History Great Empires Rome,Slitherine,Valcon Games,"March 27, 2009 (NA)",,,,
The Hohei: Butai de Shutsugeki! Senjou no Inutachi,Tamsoft,D3Publisher,"August 30, 2007 (JP)",,,,
Hokuto no Ken: Hokuto Shinken Denshousha no Michi,Spike,Spike,"February 14, 2008 (JP)",,,,
Holly Hobbie & Friends,FrontLine Studios,"Eidos Interactive, Majesco Entertainment","October 8, 2007 (NA)",,,,
Hollywood Files: Deadly Intrigues,Foreign Media,Foreign Media,"July 1, 2011 (NA)",,,,
Homie Rollerz,Webfoot Technologies,Destineer,"March 5, 2008 (NA)",,,,
Honda ATV Fever,Beyond Reality,CokeM Interactive,"October 7, 2010 (NA)",,,,
Honeycomb Beat,Hudson Soft,"Hudson Soft, Konami","August 10, 2006 (JP)",,,,
Honki de Manabu: LEC de Goukaku - DS Hishou Kentei 2-Kyuu/3-Kyuu,Square Enix,Square Enix,"February 26, 2009 (JP)",,,,
Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,Square Enix,Square Enix,"February 26, 2009 (JP)",,,,
Honki de Manabu: LEC de Goukakuru - DS Gyouseishoshi,Square Enix,Square Enix,"September 2, 2010 (JP)",,,,
Honki de Manabu: LEC de Goukakuru - DS Kikenbutsu Toriatsukaimono Otsushu 4-Rui,Square Enix,Square Enix,"December 3, 2009 (JP)",,,,
Honki de Manabu: LEC de Goukakuru - DS Koumuinshiken Suumato Shori,Square Enix,Square Enix,"December 3, 2009 (JP)",,,,
Honki de Manabu: LEC de Goukakuru - DS Takuchi Tatemono Torihiki Shuninsha 2011-Toshi & 2012-Toshi Nendoban,Square Enix,Square Enix,"February 3, 2011 (JP)",,,,
Hop: The Movie Game,Engine Software,505 Games,"March 18, 2011 (EU)",,,,
Hoppie,Jack of All Games,Maximum Family Games,"September 7, 2011 (NA)",,,,
Horrible Histories: Ruthless Romans,Virtual Identity,Slitherline Software,"August 7, 2009 (EU)",,,,
Horrid Henry,Asylum Entertainment,SouthPeak Games,"March 26, 2010 (EU)",,,,
Horrid Henry's Horrid Adventure,Asylum Entertainment,Asylum Entertainment,"November 5, 2010 (EU)",,,,
Horse & Foal: My Riding Stables,Independent Arts,DTP Entertainment,"April 24, 2008 (AUS)",,,,
Horse Life,Neko Entertainment,AU: 505 GamesWW: D3 Publisher,"October 12, 2007 (EU)",,,,
Horse Life 3,Game Life,Deep Silver,"September 2, 2010 (EU)",,,,
Horse Life Adventures,Neko Entertainment,Valcon Games,"September 18, 2010 (NA)",,,,
Horseland,Sarbakan Inc.,Mindscape,"September 30, 2008 (EU)",,,,
Horsez,MTO,JP: MTOWW: Ubisoft,"October 26, 2006 (AU)",,,,
Hoshigami Remix,Arc System Works,JP: ASNetworksNA: Aksys GamesEU: 505 Games,"May 24, 2007 (JP)",,,,
Hoshizora no Comic Garden,HuneX,D3 Publisher,"September 11, 2008 (JP)",,,,
Hospital Giant,SouthPeak Games,SouthPeak Games,"August 27, 2007 (EU)",,,,
The Host Shiyouze! DX Knight King,Avantec,D3Publisher,"March 12, 2009 (JP)",,,,
Hot Wheels: Battle Force 5,Virtuos,Activision,"November 12, 2009 (NA)",,,,
Hot Wheels: Beat That!,Human Soft,Activision,"November 6, 2007 (NA)",,,,
Hot Wheels: Track Attack,Firebrand Games,THQ,"November 23, 2010 (NA)",,,,
Hotel Deluxe,exozet,dtp Young Entertainment AG,"May 12, 2009 (EU)",,,,
Hotel Dusk: Room 215,Cing,Nintendo,"January 22, 2007 (NA)",,,,
Hotel for Dogs,505 Games,505 Games,"January 6, 2009 (NA)",,,,
Hotel Giant DS,Enlight Software,Nobilis,"November 28, 2008 (EU)",,,,
Hotel Transylvania,WayForward,GameMill Publishing,"September 18, 2012 (NA)",,,,
Hottarake no Shima: Kanata to Nijiiro no Kagami,Climax Entertainment,Bandai Namco Games,"August 6, 2009 (JP)",,,,
Houkago Shounen,Konami,Konami,"January 31, 2008 (JP)",,,,
House M.D.,Legacy Interactive,Legacy Interactive,"December 3, 2010 (AUS)",,,,
How To Pass Your Driving Test,Route 1 Games,Ubisoft,"November 21, 2008 (EU)",,,,
How to Train Your Dragon,Griptonite Games,Activision,"March 23, 2010 (NA)",,,,
Hudson x GReeeeN Live!? DeeeeS!?,Hudson Soft,Hudson Soft,"April 1, 2010 (JP)",,,,
Hugo: Den forsvundne Kaempe,Krea Media,Krea Media,2012 (EU),,,,
Hugo: Magic In The Troll Woods,Attractive Games,Rough Trade,"February 4, 2010 (EU)",,,,
Hugo: Trollakademin 2 - Jakten pa KristallkartanHugo: Troldeakademiet - Kampen om KrystalkortetDK,Krea Media,Krea Media,2012 (EU),,,,
The Humans: Meet the Ancestors!,Blue Monkey Studios,Deep Silver,"July 28, 2009 (NA)",,,,
Hurry Up Hedgehog!,Ivolgamus,Oxygen Games,"March 28, 2008 (PAL)",,,,
Hysteria Hospital: Emergency Ward,Gameinvest,Oxygen Games,"June 16, 2009 (NA)",,,,
I Heart Geeks!,SevenOne Intermedia,cvd Software,"December 20, 2011 (NA)",,,,
I Love BabiesMy Little BabyEU,dtp Young Entertainment AG,cvd Software,"December 20, 2011 (NA)",,,,
I Love Beauty: Hollywood Makeover,City Interactive,City Interactive,"May 20, 2009 (NA)",,,,
I Love Horses,Destineer,Bold Games,"April 27, 2009 (NA)",,,,
I Love Puppies,Destineer,Bold Games,"October 18, 2010 (NA)",,,,
I Spy: Castle,Big Blue Bubble,Scholastic Corporation,"October 25, 2011 (NA)",,,,
I Spy: Fun House,Big Blue Bubble,Scholastic Corporation,"August 29, 2007 (NA)",,,,
I Spy: Universe,Big Blue Bubble,Scholastic Corporation,"June 18, 2010 (NA)",,,,
I'm A Celebrity... Get Me Out of Here!,Mindscape,Mindscape,"November 20, 2009 (AU)",,,,
iCarly,Activision,Activision,"October 23, 2009 (NA)",,,,
iCarly: Groovy Foodie!,Activision,Activision,"June 12, 2012 (NA)",,,,
iCarly 2: iJoin the Click!,Activision,Activision,"November 16, 2010 (NA)",,,,
Ice Age 2: The Meltdown,Amaze Entertainment,"Sierra Entertainment, Vivendi Games","March 14, 2006 (NA)",,,,
Ice Age: Continental Drift – Arctic Games,Behaviour Interactive,Activision,"June 29, 2012 (EU)",,,,
Ice Age: Dawn of the Dinosaurs,Eurocom,Activision,"June 30, 2009 (NA)",,,,
Ico Soccer,Artematica,Black Bean Games,"June 26, 2009 (EU)",,,,
Idaten Jump DS: Moero! Flame Kaiser,Taito Corporation,Taito Corporation,"September 7, 2006 (JP)",,,,
Idol Janshi Suchie-Pai III Remix,Jaleco Entertainment,Jaleco Entertainment,"July 26, 2007 (JP)",,,,
The Idolm@ster: Dearly Stars,Microvision,Bandai Namco Games,"September 17, 2009 (JP)",,,,
Igor,Santa Cruz Games,Legacy Interactive,"September 11, 2008 (NA)",,,,
Ikatan: Ikamono Tantei,Edge WORKS,CyberFront,"November 13, 2008 (JP)",,,,
Ikou: Intelligenztrainer fur Kids,Scheimann & Team,HMH Interactive,"August 25, 2009 (EU)",,,,
IL-2 Sturmovik: Birds of Prey,DiP Interactive,"1C Company, 505 Games","September 3, 2009 (AU)",,,,
Illust Logic DS + Colorful Logic,Hudson Soft,Hudson Soft,"October 25, 2007 (JP)",,,,
The Illust Puzzle & Suuji Puzzle 2,D3 Publisher,D3 Publisher,"November 29, 2007 (JP)",,,,
Imagine: Animal Doctor,Ubisoft,Ubisoft,"October 23, 2007 (NA)",,,,
Imagine: Animal Doctor Care Center,Ubisoft,Ubisoft,"May 18, 2010 (NA)",,,,
Imagine: Artist,Ubisoft,Ubisoft,"October 27, 2009 (NA)",,,,
Imagine: BabysittersImagine: Baby ClubEU,Ubisoft,Ubisoft,"September 19, 2008 (EU)",,,,
Imagine: BabyzImagine: BabiesEU,Ubisoft,Ubisoft,"October 23, 2007 (NA)",,,,
Imagine: Babyz FashionBaby Fashion starEU,Ubisoft,Ubisoft,"November 3, 2009 (NA)",,,,
Imagine: Ballet Star,Spike,"Ubisoft, Spike","November 18, 2008 (NA)",,,,
Imagine: Boutique Owner,Ubisoft,Ubisoft,"June 2, 2009 (NA)",,,,
Imagine: Cheerleader,1st Playable Productions,Ubisoft,"January 27, 2009 (NA)",,,,
Imagine: Detective,Ubisoft,Ubisoft,"September 8, 2009 (NA)",,,,
Imagine: Family Doctor,Wizarbox,Ubisoft,"March 31, 2009 (NA)",,,,
Imagine: Fashion Designer,Ubisoft,Ubisoft,"October 23, 2007 (NA)",,,,
Imagine: Fashion Designer New York,"Virtual Toys, Lexis Numerique",Ubisoft,"September 19, 2008 (EU)",,,,
Imagine: Fashion Designer World Tour,Virtual Toys,Ubisoft,"October 20, 2009 (NA)",,,,
Imagine: Fashion Paradise,Ubisoft,Ubisoft,"November 5, 2010 (NA)",,,,
Imagine: Fashion Stylist,Ubisoft,Ubisoft,"November 3, 2010 (NA)",,,,
Imagine: Figure Skater,"Ubisoft Paris, Spike","Ubisoft, Spike","March 15, 2007 (JP)",,,,
Imagine: Ice Champions,Spike,"Spike, Ubisoft","December 13, 2007 (JP)",,,,
Imagine: Interior Designer,Ubisoft,Ubisoft,"November 4, 2008 (NA)",,,,
Imagine: Makeup Artist,Ubisoft,Ubisoft,"July 10, 2008 (JP)",,,,
Imagine: Master Chef,MTO,"MTO, Ubisoft","September 14, 2007 (PAL)",,,,
Imagine: Movie Star,"Powerhead Games, Ubisoft",Ubisoft,"November 18, 2008 (NA)",,,,
Imagine: Music Fest,Ubisoft,Ubisoft,"May 5, 2009 (NA)",,,,
Imagine: Party Planner,Ubisoft,Ubisoft,"January 26, 2010 (NA)",,,,
Imagine: Reporter,Ubisoft,Ubisoft,"September 28, 2009 (NA)",,,,
Imagine: Resort OwnerImagine: Dream ResortEU,Ubisoft,Ubisoft,"October 26, 2010 (NA)",,,,
Imagine: Rock Star,Gevo Entertainment,Ubisoft,"June 17, 2008 (PAL)",,,,
Imagine: Salon Stylist,Ubisoft,Ubisoft,"September 29, 2009 (NA)",,,,
Imagine: Soccer Captain,Ubisoft,Ubisoft,"August 11, 2009 (NA)",,,,
Imagine: Sweet 16,Ubisoft,Ubisoft,"October 13, 2009 (NA)",,,,
Imagine: Teacher,Magic Pockets,Ubisoft,"August 12, 2008 (NA)",,,,
Imagine: Teacher Class Trip,Ubisoft,Ubisoft,"August 25, 2009 (NA)",,,,
Imagine: Wedding Designer,"Lexis Numerique, Ubisoft, Virtual Toys",Ubisoft,"October 6, 2009 (NA)",,,,
Imagine: ZookeeperImagine: Wildlife KeeperEU,Ubisoft,Ubisoft,"November 4, 2008 (NA)",,,,
Imasugu Tsukaeru Mamechishiki: Quiz Zatsugaku-Ou DS,Jaleco Entertainment,Kamui,"February 11, 2010 (JP)",,,,
Imi made Wakaru Otona no Jukugo Renshuu: Kadokawa Ruigo Shinjiten Kara 5-Man Mon,Now Production,Now Production,"January 15, 2009 (JP)",,,,
Impossible Mission,System 3,"Play It!, System 3, Warner Bros. Interactive Entertainment","August 31, 2007 (JP)",,,,
Inazuma Eleven,Level-5,Level-5,"August 22, 2008 (JP)",,,,
Inazuma Eleven 2: Firestorm,Level-5,Level-5,"October 1, 2009 (JP)",,,,
Inazuma Eleven 2: Blizzard,Level-5,Level-5,"October 1, 2009 (JP)",,,,
Inazuma Eleven 3: Sekai e no Chousen!! Bomber,Level-5,Level-5,"July 1, 2010 (JP)",,,,
Inazuma Eleven 3: Sekai e no Chousen!! Spark,Level-5,Level-5,"July 1, 2010 (JP)",,,,
Inazuma Eleven 3: Sekai e no Chousen!! The Ogre,Level-5,Level-5,"December 16, 2010 (JP)",,,,
The Incredible Hulk,Amaze Entertainment,Sega,"June 5, 2008 (NA)",,,,
Indiana Jones and the Staff of Kings,LucasArts,"Activision, LucasArts","June 9, 2009 (NA)",,,,
Indianapolis 500 Legends,Torus Games,Destineer,"December 19, 2007 (NA)",,,,
Indo Shiki Keisan Drill DS,ASK,ASK,"February 14, 2008 (JP)",,,,
Indoor Sports Club,White Park Bay,White Park Bay,"December 5, 2008 (EU)",,,,
Infinite Space,"Nude Maker, PlatinumGames",Sega,"June 11, 2009 (JP)",,,,
Inkheart,DreamCatcher Games,The Adventure Company,"January 12, 2009 (NA)",,,,
Insecticide,"Crackpot Entertainment, Creat Studios",Gamecock Media Group,"March 11, 2008 (NA)",,,,
Intellivision Lives!,Intellivision Productions,Virtual Play Inc.,"November 2, 2010 (NA)",,,,
Interactive Storybook Series 1,Tommo,Tommo,"September 18, 2007 (NA)",,,,
Interactive Storybook Series 2,Tommo,Tommo,"October 26, 2007 (NA)",,,,
Interactive Storybook Series 3,Tommo,Tommo,"October 26, 2007 (NA)",,,,
Intervilles,Mindscape,Mindscape,"June 10, 2008 (EU)",,,,
Inu Kaisha,CyberFront,CyberFront,"March 26, 2009 (JP)",,,,
Inugamike no Ichizoku,From Software,From Software,"January 22, 2009 (JP)",,,,
InuYasha: Secret of the Divine Jewel,Namco Bandai Games,Namco Bandai Games,"January 23, 2007 (NA)",,,,
Ippan Zaidan Houjin: Nippon Kanji Shuujukudo Kentei Kikou Kounen - Tsuutenkaku DS,Now Production,Now Production,"June 10, 2010 (JP)",,,,
Iraroji VOW,From Software,From Software,"May 24, 2007 (JP)",,,,
Irodzuki Tincle no Koi no Balloon Trip,Vanpool,Nintendo,"August 6, 2009 (JP)",,,,
Iron Chef America: Supreme Cuisine,Black Lantern Studios,Destineer,"October 21, 2008 (NA)",,,,
Iron Feather,Konami,Konami,"January 19, 2006 (JP)",,,,
Iron Man,Artificial Mind and Movement,Sega,"May 2, 2008 (PAL,NA)",,,,
Iron Man 2,Sega,Sega,"April 29, 2010 (AU)",,,,
Iron Master: The Legendary Blacksmith,Genterprise,Genterprise,"May 24, 2007 (JP)",,,,
Ishin no Arashi: Shippuu Ryuumeden,Koei Tecmo Games,Koei Tecmo Games,"November 18, 2009 (JP)",,,,
Itadaki Street DS,Armor Project,Square Enix,"June 21, 2007 (JP)",,,,
Item Getter: Bokura no Kagaku to Mahou no Kankei,Aspect,5pb,"August 6, 2009 (JP)",,,,
Itouke no Urawaza DS,Spike,Spike,"December 4, 2008 (JP)",,,,
Itsu Demo Doko Demo Dekiru Igo: AI Igo DS,Marvelous Entertainment,Marvelous Entertainment,"February 23, 2006 (JP)",,,,
Itsu Demo Doko Demo Dekiru Shogi: AI Shogi DS,Marvelous Entertainment,Marvelous Entertainment,"February 23, 2006 (JP)",,,,
Itsu Demo Doko Demo: Onita Atsushi no Seiji Quiz DS,Marvelous Entertainment,Marvelous Entertainment,"September 27, 2007 (JP)",,,,
Ivy the Kiwi?,Prope,"Namco Bandai Games, Xseed Games, Rising Star Games","April 22, 2010 (JP)",,,,
Izuna: Legend of the Unemployed Ninja,Ninja Studio,"505 Games, Atlus, Success","June 8, 2006 (JP)",,,,
Izuna 2: The Unemployed Ninja Returns,"Ninja Studio, Success","Atlus, Success","November 29, 2007 (JP)",,,,
