Minna no Conveni,Taito Corporation,Taito Corporation,"February 10, 2010 (JP)",,,,
Minna no Doubutsuen,Taito Corporation,Taito Corporation,"April 30, 2009 (JP)",,,,
Minna no DS Seminar: Kanpeki Eitango Ryoku,TDK Core,TDK Core,"July 20, 2006 (JP)",,,,
Minna no DS Seminar: Kanpeki Kanji Ryoku,TDK Core,TDK Core,"July 20, 2006 (JP)",,,,
Minna no Mahjong: Kenkou Mahjong DS,MTO,MTO,"April 28, 2005 (JP)",,,,
Minna no Oekaki Yasan,Taito Corporation,Taito Corporation,"July 2, 2009 (JP)",,,,
Minna no Suizokukan,Jupiter Corporation,Taito Corporation,"March 25, 2010 (JP)",,,,
Minna to Kimi no Piramekino!,Infinity,Bandai Namco Games,"November 25, 2010 (JP)",,,,
Minute to Win It,Smack Down Productions,Zoo Games,"November 2, 2010 (NA)",,,,
Mirakuru! Mimika DS,Culture Brain,Culture Brain,"January 22, 2009 (JP)",,,,
Miss Princess: MisPri!,Koei Tecmo Games,Koei Tecmo Games,"November 17, 2011 (JP)",,,,
Miss Spider's Sunny Patch Friends: Harvest Time Hop and Fly,Shin'en Multimedia,The Game Factory,"May 30, 2006 (NA)",,,,
The Misshitsukara no Dasshutsu,Intense,D3Publisher,"November 29, 2007 (JP)",,,,
The Misshitsukara no Dasshutsu 2,Intense,D3Publisher,"November 27, 2008 (JP)",,,,
Mission: Runway,Independent Arts,THQ,"March 18, 2008 (NA)",,,,
Mister Slime,Lexis Numerique,SouthPeak GamesDTP Entertainment,"July 17, 2008 (NA)",,,,
Mitamekara Yomigaeru: Otona no Kikonashi Training,Success,Success,"April 3, 2008 (JP)",,,,
Mite wa Ikenai,Studio Trico,Dimple Entertainment,"August 7, 2008 (JP)",,,,
Mitsukete! Keroro Gunsou,Bandai Namco Games,Bandai Namco Games,"September 27, 2007 (JP)",,,,
Miyamoto Sansuu Kyoushitsu no Kyouzai: Kashikoku naru Puzzle DS Ban,Gakken,Gakken,"February 14, 2008 (JP)",,,,
Mizuiro Blood,Crafts & Meister,Bandai Namco Games,"June 14, 2007 (JP)",,,,
MLB Power Pros 2008,Konami,2K Sports,"August 25, 2008 (NA)",,,,
Moe Moe 2-Ji Daisenryaku 2: Yamato Nadesico,SystemSoft,SystemSoft,"March 18, 2010 (JP)",,,,
Moero! Nekketsu Rhythm Damashii Osu! Tatakae! Ouendan 2,iNiS,Nintendo,"May 17, 2007 (JP)",,,,
Moesta: Moeru Toudai Eigojuku,Noise Factory,Mirai Shounen,"July 31, 2008 (JP)",,,,
Moetan DS,Idea Factory,Idea Factory,"July 24, 2008 (JP)",,,,
Mommy Talk DS,Intelligent Design,Intelligent Design,"July 1, 2010 (JP)",,,,
Momotarou Dentetsu DS,Hudson Soft,Hudson Soft,"April 26, 2007 (JP)",,,,
Momotarou Dentetsu World,Hudson Soft,Hudson Soft,"December 2, 2010 (JP)",,,,
Momotarou Dentetsu: 20-Shuunen,Hudson Soft,Hudson Soft,"December 18, 2008 (JP)",,,,
Mon Premier Bescherelle,Anuman Interactive,Atari SA,"June 26, 2009 (EU)",,,,
Mondai na Nihongo,Hudson Soft,Hudson Soft,"September 6, 2007 (JP)",,,,
Monkey Madness: Island Escape,7Raven Studios,Storm City Games,"March 23, 2009 (NA)",,,,
Monochrome Boo & Baby Boo: Kururin Boo,Success,Creative Core,"December 10, 2009 (JP)",,,,
Monopoly,Venan Entertainment,Electronic Arts,"October 26, 2010 (NA)",,,,
Monopoly / Boggle / Yahtzee / Battleship,Sensory Sweep Studios,Atari,"December 13, 2005 (NA)",,,,
Monoshiri Sengoku Ou,Global A,Global A,"November 29, 2007 (JP)",,,,
Monster BandMusic MonstarsEU,Novarama,Dreamcatcher,"March 2, 2009 (NA)",,,,
Monster Bomber,Taito Corporation,Red Ant EnterprisesTaito Corporation,"March 23, 2006 (JP)",,,,
Monster Frenzy,Bluestone Interactive,Zoo Games,"May 25, 2010 (NA)",,,,
Monster High: 13 Wishes,Torus Games,Little Orbit,"October 29, 2013 (NA)",,,,
Monster High: Ghoul Spirit,THQ,THQ,"October 25, 2011 (NA)",,,,
Monster High: Skultimate Roller Maze,Game Machine Studios,Little Orbit,"November 13, 2012 (NA)",,,,
Monster House,Artificial Mind and Movement,THQ,"July 18, 2006 (NA)",,,,
Monster Jam,Torus Games,Activision,"November 13, 2007 (NA)",,,,
Monster Jam: Path of Destruction,Torus Games,Activision,"November 9, 2010 (NA)",,,,
Monster Jam: Urban Assault,Torus Games,Activision,"October 28, 2008 (NA)",,,,
Monster Lab,Backbone Entertainment,Eidos Interactive,"October 31, 2008 (PAL)",,,,
Monster Mayhem: Build and Battle,Brain Toys,Crave,"August 11, 2009 (NA)",,,,
Monster PuzzleSoroeru Puzzle Douwa OukokuJP,Success,Success,"April 20, 2006 (JP)",,,,
Monster Racers,Koei,Koei,"January 22, 2009 (JP)",,,,
Monster Rancher DS,Tecmo,Tecmo,"August 7, 2008 (JP)",,,,
Monster Tale,DreamRift,Majesco Entertainment,"March 22, 2011 (NA)",,,,
Monster Trucks DS,Skyworks Technologies,Majesco EntertainmentTHQ,"December 11, 2005 (NA)",,,,
Monsters vs. Aliens,Activision,Activision,"March 24, 2009 (NA)",,,,
Montessori Music,Will,Creative Core,"April 24, 2008 (JP)",,,,
Moomin Tani no Okurimono,Sonic Powered,Sonic Powered,"November 19, 2009 (JP)",,,,
Moon,Renegade Kid,"Gamebridge, Mastiff","January 13, 2009 (NA)",,,,
Moorhuhn DS,Sproing,Phenomedia,"December 28, 2007 (PAL)",,,,
Moorhuhn Jahrmarkt Party,VIS-Games,DTP Entertainment,"July 13, 2007 (PAL)",,,,
Moorhuhn: Jewel of Darkness,Phenomedia,MumboJumbo,"March 20, 2008 (PAL)",,,,
Mori no Cafeteria DS: Oshare na Cafe Recipe,Aspect,D3Publisher,"December 4, 2008 (JP)",,,,
Morinaga Takurou no Okane no Shin Joushiki DS Training,Route24,KK Best Sellers,"October 23, 2008 (JP)",,,,
Moshi Monsters: Katsuma Unleashed,Black Lantern Studios,Activision,"October 11, 2013 (EU)",,,,
Moshi Monsters: Moshling Zoo,Mind Candy,Activision,"November 6, 2011 (NA)",,,,
Moshi Monsters: Moshlings Theme Park,Black Lantern Studios,Activision,"October 26, 2012 (EU)",,,,
Mosmallineun 3 Gongjuwa Hamkkehaneun Geulim-yeonsang Yeongdan-eo Amgibeob,Daewon Media,Daewon Media,"May 20, 2010 (KR)",,,,
Moto Racer DS,Artefacts,Nobilis,"November 28, 2008 (EU)",,,,
Mots Croises,Bigben Interactive,Neko Entertainment,"September 19, 2007 (EU)",,,,
Mots Croises 2,Bigben Interactive,Neko Entertainment,"April 22, 2008 (EU)",,,,
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,Benesse,Benesse,"December 4, 2008 (JP)",,,,
Motto Me de Unou o Kitaeru DS: Sokudoku Jutsu,MileStone Inc.,MileStone Inc.,"July 31, 2008 (JP)",,,,
Motto TOEIC Test DS Training,IE Institute,IE Institute,"June 12, 2008 (JP)",,,,
Motto! Hamster to Kurasou: Akachan ga Umareta yo,Interchannel,Interchannel,"September 17, 2009 (JP)",,,,
Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,Cattle Call,Disney Interactive Studios,"November 18, 2010 (JP)",,,,
Mouichido Tsuueru - The Otona no Shougakkou,Affect,D3Publisher,"December 7, 2006 (JP)",,,,
Moyashimon DS,Takara Tomy,Takara Tomy,"July 23, 2009 (JP)",,,,
Mr. Bean,Blast! Entertainment,Blast! Entertainment,"March 14, 2008 (PAL)",,,,
Mr. Driller Drill Spirits,Namco,"Namco, Nintendo","November 30, 2004 (NA)",,,,
MTV Fan Attack,Le Caillou,Mindscape,"November 22, 2007 (PAL)",,,,
The Mummy: Tomb of the Dragon Emperor,Artificial Mind and Movement,Sierra Entertainment,"July 22, 2008 (NA)",,,,
Murder in Venice,City Interactive,City Interactive,"May 16, 2011 (NA)",,,,
Murder on the Titanic,Easy Interactive,Easy Interactive,"May 3, 2012 (NA)",,,,
Mushi: Machi no Konchuu Monogatari,Marionette,Taito Corporation,"August 3, 2006 (JP)",,,,
Mushishi: Amefuru Sato,Tenky,Marvelous Entertainment,"January 31, 2008 (JP)",,,,
The Mushitori Oukoku,D3 Publisher,"505 Game Street, D3 Publisher","June 30, 2005 (JP)",,,,
Mushroom Men: Rise of the Fungi,Red Fly Studio,Gamecock Media Group,"October 11, 2008 (PAL)",,,,
MX vs. ATV: Reflex,Rainbow Studios,THQ,"December 1, 2009 (NA)",,,,
MX vs. ATV: Untamed,Rainbow Studios,THQ,"December 17, 2007 (NA)",,,,
My Amusement Park,"Scholastic, Inc.","Scholastic, Inc.","October 26, 2010 (NA)",,,,
My Animal Centre,Braingame,Deep Silver,"December 5, 2008 (PAL)",,,,
My Animal Centre in AfricaPawly Pets: My Animal Centre in Africa,Europress,"505 Game Street, Europress","November 23, 2007 (PAL)",,,,
My Baby 3 & Friends,Nobilis,Majesco Entertainment,"October 12, 2010 (NA)",,,,
My Baby Boy,Nobilis,"Nobilis, SouthPeak Games","October 28, 2008 (NA)",,,,
My Baby First Steps,Nobilis,"Nobilis, SouthPeak Games","November 11, 2009 (NA)",,,,
My Baby Girl,Nobilis,"Nobilis, SouthPeak Games","November 4, 2008 (NA)",,,,
My Ballet StudioDiva Girls: Diva BallerinaEU,505 Games,505 Games,"November 17, 2009 (NA)",,,,
My Boyfriend,Engine Software,THQ,"September 14, 2009 (NA)",,,,
My Boyfriend: Verliebt in einen Star,exozet,dtp Young Entertainment AG,"August 5, 2009 (EU)",,,,
My Chinese Coach,Ubisoft,Ubisoft,"August 26, 2008 (NA)",,,,
My DoItAll,Rocket Studio,Tomy Corporation,"February 10, 2010 (NA)",,,,
My English Coach,Ubisoft,Ubisoft,"March 10, 2009 (NA)",,,,
My Farm Around the World,BIP Games,Atari SA,"November 14, 2008 (EU)",,,,
My Fashion StudioFashion Designer: Style IconEU,505 Games,Ubisoft,"June 10, 2008 (NA)",,,,
My First Dollhouse,505 Games,505 Games,"September 25, 2009 (EU)",,,,
My French Coach,Ubisoft,Ubisoft,"November 6, 2007 (NA)",,,,
My French Coach Level 2: Intermediate,Ubisoft,Ubisoft,"November 23, 2007 (PAL)",,,,
My Friends,Oxygen Interactive,Oxygen Interactive,"July 31, 2009 (EU)",,,,
My Frogger Toy Trials,Konami,Konami,"November 13, 2006 (NA)",,,,
My Hero: Doctor,Majesco,Majesco,"November 17, 2009 (NA)",,,,
My Hero: FirefighterLet's Play FiremenEU,Deep Silver,Deep Silver,"February 27, 2009 (PAL)",,,,
My Horse and Me,W!Games,Atari,"November 23, 2007 (PAL)",,,,
My Horse & Me 2: Riding for Gold,Tate Interactive,Atari,"November 21, 2008 (PAL)",,,,
My Japanese Coach,Ubisoft,Ubisoft,"September 23, 2008 (NA)",,,,
My Little Pony: Pinkie Pie's Party,Webfoot Technologies,THQ,"September 22, 2008 (NA)",,,,
My Melody Angel Book: Denshi Techou & Enjoy Game,TDK Core,TDK Core,"March 29, 2007 (JP)",,,,
My Pet Chimp,505 Games,505 Games,"March 23, 2010 (NA)",,,,
My Pet Dolphin,Starfish SD,"Starfish SD, 505 Games","September 13, 2007 (JP)",,,,
My Pet Hotel 2Paws and Claws Pet ResortUS,DTP Entertainment,"DTP Entertainment, Eidos Interactive","September 26, 2008 (PAL)",,,,
My Pet Shop,Taito Corporation,Square Enix,"February 27, 2009 (PAL)",,,,
My Reading Tutor,1st Playable Productions,Mentor Interactive,"March 23, 2010 (NA)",,,,
My SAT Coach,Ubisoft Montreal,Ubisoft,"September 23, 2008 (NA)",,,,
My Secret World by Imagine,Ubisoft,Ubisoft,"September 16, 2008 (NA)",,,,
My Spanish Coach,Ubisoft,Ubisoft,"November 6, 2007 (NA)",,,,
My Spanish Coach Level 2: Intermediate,Ubisoft,Ubisoft,"November 23, 2007 (PAL)",,,,
My Stop Smoking Coach: Allen Carr's EasyWay,Ubisoft,Ubisoft,"November 11, 2008 (NA)",,,,
My Vet Practice: In the Country,Independent Arts,dtp Young Entertainment,"November 14, 2008 (NA)",,,,
My Virtual Tutor: Reading First Grade to Second Grade,1st Playable Productions,Mentor Interactive,"September 15, 2009 (NA)",,,,
My Virtual Tutor: Reading Kindergarten to First Grade,1st Playable Productions,Mentor Interactive,"September 15, 2009 (NA)",,,,
My Virtual Tutor: Reading Pre-K to Kindergarten,1st Playable Productions,Mentor Interactive,"September 15, 2009 (NA)",,,,
My Word CoachMon Coach Personnel: J'enrichis Mon VocabulaireFR,Ubisoft Montreal,Ubisoft,"November 6, 2007 (NA)",,,,
"My World, My Way",Global A Entertainment,"Atlus, Global A Entertainment, Rising Star Games","June 12, 2008 (JP)",,,,
MySims,EA Redwood Shores,"EA Games, Electronic Arts","September 18, 2007 (NA)",,,,
MySims Agents,EA Redwood Shores,Electronic Arts,"September 25, 2009 (NA)",,,,
MySims Kingdom,EA Redwood Shores,Electronic Arts,"October 28, 2008 (NA)",,,,
MySims Party,EA Montreal,Electronic Arts,"March 10, 2009 (NA)",,,,
MySims Racing,EA Black Box,Electronic Arts,"June 8, 2009 (NA)",,,,
MySims SkyHeroes,EA Black Box,Electronic Arts,"September 28, 2010 (NA)",,,,
Myst,Cyan Worlds,"Midway Games, Empire Interactive","December 7, 2007 (PAL)",,,,
Mysterious Adventures in the Caribbean,Licensed 4U,Licensed 4U,"November 26, 2010 (PAL)",,,,
Mystery Case Files: MillionHeir,Big Fish Games,Nintendo,"September 8, 2008 (NA)",,,,
Mystery Case Files: Prime Suspects,Big Fish Games,MSL,"June 28, 2013 (EU)",,,,
Mystery Case Files: Ravenhearst,Big Fish Games,MSL,"April 19, 2013 (EU)",,,,
The Mysterious Case of Dr. Jekyll & Mr. Hyde,Joindots,O-Games,"December 3, 2010 (PAL)",,,,
Mystery Dungeon: Shiren the Wanderer,Chunsoft,Sega,"December 14, 2006 (JP)",,,,
Mystery MansionO.M.G. 26: Our Mini GamesUSHoukago no Mystery Club: 26 no TobiraJP,Dreams Interactive,505 Games,"May 1, 2008 (PAL)",,,,
Mystery P.I.: Portrait of a Thief,Black Lantern Studios,PopCap Games,"December 19, 2008 (PAL)",,,,
Mystery Stories: Curse of the Ancient Spirits,Cerasus Media,Avanquest Software,"April 15, 2011 (EU)",,,,
Mystery Stories,Cerasus Media,GSP Games,"December 24, 2008 (EU)",,,,
Mystery Tales: Time Travel,Most Wanted Entertainment,Foreign Media,"April 1, 2009 (EU)",,,,
Mystery Tales 2: The Spirit Mask,Easy Interactive,Easy Interactive,"August 21, 2011 (EU)",,,,
N+,"SilverBirch Studios, Slick Entertainment",Atari,"August 26, 2008 (NA)",,,,
Nacho Libre,Budcat Creations,"Eidos Interactive, Majesco Entertainment","October 26, 2006 (NA)",,,,
Nadia Megafun Land,Atari SA,Atari SA,"September 16, 2008 (EU)",,,,
Nadia's WorldLe Monde de NadiaFR,Atari SA,Atari SA,"December 3, 2007 (EU)",,,,
Nakamura Sumiko Tettei Shidou: Shin TOEIC Test Ichinichi Ippun DS Lesson,Rocket Company,Rocket Company,"October 2, 2008 (JP)",,,,
Nakamura Tooru Kanshuu: Indo Shiki Keisan Drill DS,GungHo,GungHo,"February 28, 2008 (JP)",,,,
Nakayoshi All-Stars: Mezase Gakuen Idol,Creative Core,Creative Core,"December 18, 2008 (JP)",,,,
Nakayoshi Quiz no Oshigo to Theme Park,Culture Brain,Culture Brain,"June 16, 2011 (JP)",,,,
Namco Museum DS,"Namco, Namco Bandai Games","Namco Bandai Games, Atari","September 18, 2007 (NA)",,,,
NANA: Live Staff Daiboshuu! Shoshinsha Kangei,Konami,Konami,"June 21, 2007 (JP)",,,,
Nanami no Oshiete Eibunpou DS: Kisokara Manabu Step Up Gakushuu,Media5,Media5,"June 30, 2011 (JP)",,,,
Nanami no Oshiete English DS: Mezase TOEIC Master,Media5,Media5,"March 26, 2011 (JP)",,,,
Nanashi no Game,Square Enix,Square Enix,"July 3, 2008 (JP)",,,,
Nanashi no Game Me,Square Enix,Square Enix,"August 27, 2009 (JP)",,,,
Nanatsuiro * Drops: Touch de Hajimaru Hatsukoi Monogatari,Media Works,Media Works,"May 15, 2008 (JP)",,,,
Nancy Drew: Deadly Secret of Olde World Park,Gorilla Systems,"Eidos Interactive, Majesco Entertainment","September 18, 2007 (NA)",,,,
Nancy Drew: The Hidden Staircase,Gorilla Systems,Majesco Entertainment,"September 18, 2007 (NA)",,,,
Nancy Drew: The Model Mysteries,AWE Games,THQ,"February 10, 2010 (NA)",,,,
Nancy Drew: The Mystery of the Clue Bender Society,Gorilla Systems,Majesco Entertainment,"July 23, 2008 (NA)",,,,
Nanda's Island,MumboJumbo,MumboJumbo,"March 28, 2011 (NA)",,,,
Nankoku Sodachi DS,Commseed,Commseed,"December 24, 2009 (JP)",,,,
Nanostray,Shin'en Multimedia,"Majesco Entertainment, Taito Corporation","July 19, 2005 (EU)",,,,
Nanostray 2,Shin'en Multimedia,"Codemasters, Majesco Entertainment","March 11, 2008 (NA)",,,,
Nanpure VOW,From Software,From Software,"April 26, 2007 (JP)",,,,
Napoleon Dynamite: The Game,7 Studios,Crave Entertainment,"October 30, 2007 (NA)",,,,
Naraba's World: Labyrinth of Light,Micronet,Micronet,"April 26, 2007 (EU)",,,,
Naraba's World: The Mysterious Palace,Micronet,Micronet,"April 3, 2012 (EU)",,,,
Naruto: Ninja Council 2 European VersionNaruto: Saikyou Ninja Daikesshuu 3JP,Takara Tomy,"Takara Tomy, Tomy","April 21, 2005 (JP)",,,,
Naruto: Ninja Council 3Naruto: Ninja Council European Version EUNaruto: Saikyou Ninja Daikesshu 4JP,Aspect,"D3 Publisher, Tomy, Nintendo","April 27, 2006 (JP)",,,,
Naruto: Ninja Destiny,Takara Tomy,"D3 Publisher, Namco Bandai Games, Tomy","December 14, 2006 (JP)",,,,
Naruto: Path of the NinjaNaruto RPG 3: Reijuu vs. Konoha ShoutaiJP,Tose,D3 Publisher,"October 23, 2007 (NA)",,,,
Naruto: Path of the Ninja 2,Tose,D3 Publisher,"July 13, 2006 (JP)",,,,
Naruto RPG 2: Chidori vs. Rasengan,Tomy,Tomy,"July 14, 2005 (JP)",,,,
Naruto Shippūden: Dairansen! Kage Bunshin Emaki,Takara Tomy,Takara Tomy,"February 14, 2008 (JP)",,,,
Naruto Shippūden: Naruto vs. Sasuke,Takara Tomy,"Takara Tomy, Tomy","July 10, 2008 (JP)",,,,
Naruto Shippūden: Ninja Council 4Naruto: Ninja Council 3 European VersionEU,Takara Tomy,"Takara Tomy, Tomy","April 27, 2006 (JP)",,,,
Naruto Shippūden: Ninja Destiny 2,Takara Tomy,"Takara Tomy, Tomy","April 24, 2008 (JP)",,,,
Naruto Shippūden: Shinobi Retsuden 3,Takara Tomy,Takara Tomy,"April 29, 2009 (JP)",,,,
Naruto Shippūden: Shinobi Rumble,Takara Tomy,Takara Tomy,"April 22, 2010 (JP)",,,,
Natalie Brooks: Mystery at Hillcrest High,Alawar Entertainment,Licensed 4U,"April 6, 2012 (EU)",,,,
Natalie Brooks: The Treasures of the Lost Kingdom,Joindots,Foreign Media,"October 8, 2010 (EU)",,,,
Nathan Entrainement 6E,Mindscape,Mindscape,"May 7, 2009 (EU)",,,,
Nathan Entrainement CE1,Mindscape,Mindscape,"May 7, 2009 (EU)",,,,
Nathan Entrainement CE2,Mindscape,Mindscape,"May 7, 2009 (EU)",,,,
Nathan Entrainement CM1,Mindscape,Mindscape,"May 7, 2009 (EU)",,,,
Nathan Entrainement CM2,Mindscape,Mindscape,"May 7, 2009 (EU)",,,,
National Geographic Panda,Namco Bandai Games,Namco Bandai Games America,"July 31, 2008 (JP)",,,,
Nazo Nazo & Quiz Ittou Nyuukon Q Mate!,WinkySoft,Konami,"October 16, 2008 (JP)",,,,
Need for Speed Carbon: Own the City,Exient Entertainment,EA Games,"October 31, 2006 (NA)",,,,
Need for Speed: Most Wanted,EA Canada,Electronic Arts,"November 11, 2005 (EU)",,,,
Need for Speed: Nitro,Firebrand Games,EA Games,"November 2, 2009 (NA)",,,,
Need for Speed: ProStreet,Exient Entertainment,EA Games,"November 13, 2007 (NA)",,,,
Need for Speed: Undercover,Firebrand Games,Electronic Arts,"November 17, 2008 (NA)",,,,
Need for Speed: Underground 2,EA Canada,EA Games,"May 10, 2005 (NA)",,,,
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,Natsume,Marvelous Entertainment,"March 22, 2007 (JP)",,,,
"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",Natsume,Marvelous Entertainment,"October 26, 2006 (JP)",,,,
Neighbours from Hell,JoWooD Productions,Pinnacle,"November 21, 2008 (PAL)",,,,
Neko Neko Bakery DS,Hoget,Hoget,"August 6, 2009 (JP)",,,,
Neopets Puzzle Adventure,"Griptonite Games, Infinitive Interactive",Capcom,"November 25, 2008 (NA)",,,,
Nep League DS,Jaleco Entertainment,Jaleco Entertainment,"December 6, 2007 (JP)",,,,
Nervous Brickdown,Arkedo Studio,"Eidos Interactive, Success","June 26, 2007 (NA)",,,,
Net Ghost Pipopa: Pipopa DS @ Daibouken!!!,Dimple Entertainment,Dimple Entertainment,"February 26, 2009 (JP)",,,,
Nettou! Powerful Koushien,Konami,Konami,"March 18, 2010 (JP)",,,,
Neves,Yuke's,"Atlus, Ignition Entertainment, Yuke's","November 6, 2007 (NA)",,,,
The New Adventures of Moomin: The Great Autumn Party,Yuke's,"Atlus, Gaffiti Entertainment, Yuke's","March 13, 2009 (NA)",,,,
The New Adventures of Moomin: The Mysterious Howling,Yuke's,"Atlus, Gaffiti Entertainment, Yuke's","April 30, 2008 (EU)",,,,
New Carnival Games,Cat Daddy Games,2K Play,"September 21, 2010 (NA)",,,,
New Chuugaku Eitango Target 1800 DS,IE Institute,IE Institute,"January 22, 2009 (JP)",,,,
New Eitango Target 1900 DS,IE Institute,IE Institute,"August 9, 2007 (JP)",,,,
New Horizon English Course 1,Paon Corporation,Paon Corporation,"March 22, 2012 (JP)",,,,
New Horizon English Course 2,Paon Corporation,Paon Corporation,"March 22, 2012 (JP)",,,,
New Horizon English Course 3,Paon Corporation,Paon Corporation,"March 22, 2012 (JP)",,,,
New Horizon English Course 1 DS,Paon Corporation,Paon Corporation,"April 24, 2008 (JP)",,,,
New Horizon English Course 2 DS,Paon Corporation,Paon Corporation,"April 24, 2008 (JP)",,,,
New Horizon English Course 3 DS,Paon Corporation,Paon Corporation,"April 24, 2008 (JP)",,,,
New International Track & Field,Konami,Konami,"July 22, 2008 (NA)",,,,
New Shikakui Atama o Maru Kusuru DS,IE Institute,IE Institute,"April 2, 2009 (JP)",,,,
New Super Mario Bros.,Nintendo,Nintendo,"May 15, 2006 (NA)",,,,
New Touch Party GameTouch Game PartyJP,ASK,Taito,"September 29, 2005 (JP)",,,,
New Unō Kids DS,IE Institute,IE Institute,"November 13, 2008 (JP)",,,,
The New York Times Crosswords,Budcat Creations,Majesco,"May 29, 2007 (NA)",,,,
New Zealand Story Revolution,Marvelous Entertainment,"CyberFront, Ignition Entertainment, Rising Star Games","February 2, 2007 (PAL)",,,,
"Ni Hao, Kai-Lan: New Year's Celebration",Black Lantern Studios,Take-Two Interactive,"November 3, 2009 (NA)",,,,
Ni no Kuni: Shikkoku no Madoushi,Level 5,Level 5,"December 9, 2009 (JP)",,,,
Nickelodeon Big Time Rush: Backstage Pass,THQ,THQ,"November 13, 2012 (NA)",,,,
Nickelodeon Dora Puppy,Black Lantern Studios,Take-Two Interactive,"November 3, 2009 (NA)",,,,
Nickelodeon Dora's Cooking Club,Black Lantern Studios,2K Play,"November 1, 2011 (NA)",,,,
Nickelodeon Team Umizoomi,Black Lantern Studios,Take-Two Interactive,"October 26, 2010 (NA)",,,,
Nicktoons: Attack of the Toybots,THQ,THQ,"October 23, 2007 (NA)",,,,
Nicktoons: Battle for Volcano Island,Natsume,THQ,"October 24, 2006 (NA)",,,,
Nicktoons MLB,Black Lantern Studios,2K Play,"September 13, 2011 (NA)",,,,
Nicktoons Unite!,THQ,THQ,"March 3, 2006 (PAL)",,,,
Nicola Kanshuu: Model * Oshare Audition,Infinity,Alchemist,"April 1, 2010 (JP)",,,,
Night at the Museum: Battle of the Smithsonian,Majesco Entertainment,Majesco Entertainment,"May 5, 2009 (NA)",,,,
"Nine Hours, Nine Persons, Nine Doors",Chunsoft,"Spike, Aksys Games","December 10, 2009 (JP)",,,,
Ninja Captains,In-house,Nordcurrent,"October 16, 2009 (EU)",,,,
Ninja Gaiden Dragon Sword,Team Ninja,"Tecmo, Ubisoft","March 20, 2008 (JP)",,,,
Ninja Reflex,Sanzaru Games,Electronic Arts,"March 4, 2008 (NA)",,,,
Ninjatown,Venan Entertainment,SouthPeak Games,"October 28, 2008 (NA)",,,,
Nintama Rantarou: Gakunen Taikousen Puzzle! no Dan,Russel,Russel,"September 2, 2010 (JP)",,,,
Nintama Rantarou: Nintama no Tame no Ninjutsu Training,Russel,Russel,"March 26, 2009 (JP)",,,,
Nintendogs: Best Friends,Nintendo,Nintendo,"October 24, 2005 (NA)",,,,
Nintendogs: Chihuahua and Friends,Nintendo,Nintendo,"April 21, 2005 (JP)",,,,
Nintendogs: Dachshund and Friends,Nintendo,Nintendo,"April 21, 2005 (JP)",,,,
Nintendogs: Dalmatian and Friends,Nintendo,Nintendo,"June 16, 2006 (PAL)",,,,
Nintendogs: Lab and Friends,Nintendo,Nintendo,"April 21, 2005 (JP)",,,,
Nippon Futsal League Kounin: Minna no DS Futsal,Jorudan,Jorudan,"July 24, 2008 (JP)",,,,
Nippon Golfers Kentei DS,Microvision,Dimple Entertainment,"June 18, 2009 (JP)",,,,
Nippon no Rekishi DS,IE Institute,IE Institute,"September 21, 2006 (JP)",,,,
Nippon Shuzan Renmei Kanshuu: Itsudemo Soroban DS,Suzak,Four Winds,"June 19, 2008 (JP)",,,,
Nippon Suugaku Kentei Kyoukai Kounin: Suuken DS - Otona ga Tokenai!? Kodomo no Sansuu,Rocket Company,Rocket Company,"April 24, 2008 (JP)",,,,
Nobunaga no Yabou DS 2,Koei,Koei,"July 31, 2008 (JP)",,,,
Nobunaga's Ambition DS,Koei,Koei,"April 27, 2006 (JP)",,,,
Nodame Cantabile,Namco Bandai Games,Namco Bandai Games,"April 19, 2007 (JP)",,,,
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,Namco Bandai Games,Namco Bandai Games,"February 18, 2010 (JP)",,,,
Noddy in Toyland,Uacari,Avanquest Software,"June 15, 2011 (EU)",,,,
Nora to Toki no Kōbō: Kiri no Mori no Majo,Atlus,Atlus,"July 21, 2011 (JP)",,,,
Norimono Oukoku DS: You! Unten Shichai na Yo!,Tamsoft,D3Publisher,"August 28, 2010 (JP)",,,,
Norinori Relakkuma: Hit Song Ongakusai,Rocket Company,Rocket Company,"December 2, 2010 (JP)",,,,
Nostalgia,"Matrix Software, Red Entertainment","Ignition Entertainment, Tecmo","November 6, 2008 (JP)",,,,
Nounai Aesthe: IQ Suppli DS,Art,Spike,"December 21, 2006 (JP)",,,,
Nounai Aesthe: IQ Suppli DS 2: Sukkiri King Ketteisen,Art,Spike,"November 22, 2007 (JP)",,,,
Nova Usagi no Game de Ryuugaku!? DS,Konami,Konami,"February 22, 2007 (JP)",,,,
NRL Mascot Mania,Wicked Witch Software,Tru Blu Games,"June 26, 2009 (AU)",,,,
Numpla 10000-Mon,Skonec,Success,"March 8, 2007 (JP)",,,,
Nursery ManiaReal Stories BabiesFR,Collision Studios,Zoo Games,"July 6, 2010 (NA)",,,,
Obunsha Deru-jun Chiri DS,IE Institute,IE Institute,"May 31, 2007 (JP)",,,,
